CityFacilityID(FK),WorkerID(FK),total,Jumlah Penduduk,Rasio,status,color
102,9,0,1003188,0.0000000000,Rendah,#FFCC99
103,9,3,1001140,0.0000029966,Rendah,#FFCC99
104,9,1,898130,0.0000011134,Rendah,#FFCC99
105,9,6,1096701,0.0000054710,Rendah,#FFCC99
106,9,4,291256,0.0000137336,Tinggi,#663300
107,9,0,143840,0.0000000000,Rendah,#FFCC99
108,9,16,880169,0.0000181783,Tinggi,#663300
109,9,2,241423,0.0000082842,Sedang,#E67300
110,9,2,203244,0.0000098404,Sedang,#E67300
111,9,0,131216,0.0000000000,Rendah,#FFCC99
112,9,1,177972,0.0000056189,Rendah,#FFCC99
113,9,9,2918543,0.0000030837,Rendah,#FFCC99
114,9,3,211225,0.0000142029,Tinggi,#663300
1,10,34,557164,0.0000610233,Sedang,#3973AC
2,10,28,877121,0.0000319226,Rendah,#B3CCE6
3,10,52,699526,0.0000743361,Tinggi,#204060
4,10,54,1047645,0.0000515442,Sedang,#3973AC
5,10,28,1167796,0.0000239768,Rendah,#B3CCE6
6,10,65,1587132,0.0000409544,Sedang,#3973AC
7,10,50,2637160,0.0000189598,Rendah,#B3CCE6
8,10,29,1047482,0.0000276854,Rendah,#B3CCE6
9,10,19,2471542,0.0000076875,Rendah,#B3CCE6
10,10,44,1622536,0.0000271180,Rendah,#B3CCE6
11,10,27,782676,0.0000344970,Rendah,#B3CCE6
12,10,21,689361,0.0000304630,Rendah,#B3CCE6
13,10,25,1182298,0.0000211453,Rendah,#B3CCE6
14,10,40,1650256,0.0000242387,Rendah,#B3CCE6
15,10,64,2321549,0.0000275678,Rendah,#B3CCE6
16,10,24,1136879,0.0000211104,Rendah,#B3CCE6
17,10,63,1274197,0.0000494429,Sedang,#3973AC
18,10,32,1060086,0.0000301862,Rendah,#B3CCE6
19,10,29,685490,0.0000423055,Sedang,#3973AC
20,10,25,636148,0.0000392990,Sedang,#3973AC
21,10,25,840327,0.0000297503,Rendah,#B3CCE6
22,10,44,1255119,0.0000350564,Rendah,#B3CCE6
23,10,38,1182070,0.0000321470,Rendah,#B3CCE6
24,10,51,1204437,0.0000423434,Sedang,#3973AC
25,10,48,1342628,0.0000357508,Rendah,#B3CCE6
26,10,43,1003188,0.0000428634,Sedang,#3973AC
27,10,58,1001140,0.0000579340,Sedang,#3973AC
28,10,38,898130,0.0000423101,Sedang,#3973AC
29,10,56,1096701,0.0000510622,Sedang,#3973AC
30,10,16,291256,0.0000549345,Sedang,#3973AC
31,10,6,143840,0.0000417130,Sedang,#3973AC
32,10,35,880169,0.0000397651,Sedang,#3973AC
33,10,10,241423,0.0000414211,Sedang,#3973AC
34,10,12,203244,0.0000590423,Sedang,#3973AC
35,10,13,131216,0.0000990733,Tinggi,#204060
36,10,14,177972,0.0000786641,Tinggi,#204060
37,10,76,2918543,0.0000260404,Rendah,#B3CCE6
38,10,9,211225,0.0000426086,Sedang,#3973AC
39,10,21,557164,0.0000376909,Rendah,#FFB3B3
40,10,68,877121,0.0000775264,Rendah,#FFB3B3
41,10,7,699526,0.0000100068,Rendah,#FFB3B3
42,10,107,1047645,0.0001021338,Rendah,#FFB3B3
43,10,57,1167796,0.0000488099,Rendah,#FFB3B3
44,10,97,1587132,0.0000611165,Rendah,#FFB3B3
45,10,131,2637160,0.0000496747,Rendah,#FFB3B3
46,10,66,1047482,0.0000630082,Rendah,#FFB3B3
47,10,120,2471542,0.0000485527,Rendah,#FFB3B3
48,10,87,1622536,0.0000536198,Rendah,#FFB3B3
49,10,26,782676,0.0000332194,Rendah,#FFB3B3
50,10,38,689361,0.0000551235,Rendah,#FFB3B3
51,10,38,1182298,0.0000321408,Rendah,#FFB3B3
52,10,57,1650256,0.0000345401,Rendah,#FFB3B3
53,10,241,2321549,0.0001038100,Rendah,#FFB3B3
54,10,90,1136879,0.0000791641,Rendah,#FFB3B3
55,10,82,1274197,0.0000643543,Rendah,#FFB3B3
56,10,46,1060086,0.0000433927,Rendah,#FFB3B3
57,10,39,685490,0.0000568936,Rendah,#FFB3B3
58,10,34,636148,0.0000534467,Rendah,#FFB3B3
59,10,40,840327,0.0000476005,Rendah,#FFB3B3
60,10,59,1255119,0.0000470075,Rendah,#FFB3B3
61,10,53,1182070,0.0000448366,Rendah,#FFB3B3
62,10,51,1204437,0.0000423434,Rendah,#FFB3B3
63,10,141,1342628,0.0001050179,Rendah,#FFB3B3
64,10,13,1003188,0.0000129587,Rendah,#FFB3B3
65,10,23,1001140,0.0000229738,Rendah,#FFB3B3
66,10,56,898130,0.0000623518,Rendah,#FFB3B3
67,10,28,1096701,0.0000255311,Rendah,#FFB3B3
68,10,122,291256,0.0004188755,Tinggi,#660000
69,10,50,143840,0.0003476085,Tinggi,#660000
70,10,217,880169,0.0002465436,Sedang,#FF1A1A
71,10,23,241423,0.0000952685,Rendah,#FFB3B3
72,10,14,203244,0.0000688827,Rendah,#FFB3B3
73,10,62,131216,0.0004725034,Tinggi,#660000
74,10,78,177972,0.0004382712,Tinggi,#660000
75,10,846,2918543,0.0002898707,Sedang,#FF1A1A
76,10,31,211225,0.0001467629,Rendah,#FFB3B3
77,10,6,557164,0.0000107688,Rendah,#D9FFCC
78,10,20,877121,0.0000228019,Rendah,#D9FFCC
79,10,18,699526,0.0000257317,Rendah,#D9FFCC
80,10,52,1047645,0.0000496351,Rendah,#D9FFCC
81,10,21,1167796,0.0000179826,Rendah,#D9FFCC
82,10,28,1587132,0.0000176419,Rendah,#D9FFCC
83,10,16,2637160,0.0000060671,Rendah,#D9FFCC
84,10,42,1047482,0.0000400962,Rendah,#D9FFCC
85,10,26,2471542,0.0000105197,Rendah,#D9FFCC
86,10,40,1622536,0.0000246528,Rendah,#D9FFCC
87,10,7,782676,0.0000089437,Rendah,#D9FFCC
88,10,15,689361,0.0000217593,Rendah,#D9FFCC
89,10,7,1182298,0.0000059207,Rendah,#D9FFCC
90,10,17,1650256,0.0000103014,Rendah,#D9FFCC
91,10,46,2321549,0.0000198144,Rendah,#D9FFCC
92,10,18,1136879,0.0000158328,Rendah,#D9FFCC
93,10,11,1274197,0.0000086329,Rendah,#D9FFCC
94,10,28,1060086,0.0000264130,Rendah,#D9FFCC
95,10,8,685490,0.0000116705,Rendah,#D9FFCC
96,10,25,636148,0.0000392990,Rendah,#D9FFCC
97,10,14,840327,0.0000166602,Rendah,#D9FFCC
98,10,15,1255119,0.0000119511,Rendah,#D9FFCC
99,10,31,1182070,0.0000262252,Rendah,#D9FFCC
100,10,28,1204437,0.0000232474,Rendah,#D9FFCC
101,10,42,1342628,0.0000312819,Rendah,#D9FFCC
102,10,4,1003188,0.0000039873,Rendah,#D9FFCC
103,10,15,1001140,0.0000149829,Rendah,#D9FFCC
104,10,36,898130,0.0000400833,Rendah,#D9FFCC
105,10,5,1096701,0.0000045591,Rendah,#D9FFCC
106,10,24,291256,0.0000824017,Sedang,#66FF33
107,10,21,143840,0.0001459956,Sedang,#66FF33
108,10,83,880169,0.0000943001,Sedang,#66FF33
109,10,16,241423,0.0000662737,Rendah,#D9FFCC
110,10,23,203244,0.0001131645,Sedang,#66FF33
111,10,16,131216,0.0001219363,Sedang,#66FF33
112,10,33,177972,0.0001854224,Tinggi,#134D00
113,10,689,2918543,0.0002360767,Tinggi,#134D00
114,10,0,211225,0.0000000000,Rendah,#D9FFCC
1,11,7,557164,0.0000125636,Tinggi,#204060
2,11,2,877121,0.0000022802,Rendah,#B3CCE6
3,11,0,699526,0.0000000000,Rendah,#B3CCE6
4,11,0,1047645,0.0000000000,Rendah,#B3CCE6
5,11,0,1167796,0.0000000000,Rendah,#B3CCE6
6,11,0,1587132,0.0000000000,Rendah,#B3CCE6
7,11,2,2637160,0.0000007584,Rendah,#B3CCE6
8,11,0,1047482,0.0000000000,Rendah,#B3CCE6
9,11,0,2471542,0.0000000000,Rendah,#B3CCE6
10,11,0,1622536,0.0000000000,Rendah,#B3CCE6
11,11,0,782676,0.0000000000,Rendah,#B3CCE6
12,11,0,689361,0.0000000000,Rendah,#B3CCE6
13,11,0,1182298,0.0000000000,Rendah,#B3CCE6
14,11,1,1650256,0.0000006060,Rendah,#B3CCE6
15,11,1,2321549,0.0000004307,Rendah,#B3CCE6
16,11,0,1136879,0.0000000000,Rendah,#B3CCE6
17,11,0,1274197,0.0000000000,Rendah,#B3CCE6
18,11,2,1060086,0.0000018866,Rendah,#B3CCE6
19,11,0,685490,0.0000000000,Rendah,#B3CCE6
20,11,0,636148,0.0000000000,Rendah,#B3CCE6
21,11,4,840327,0.0000047601,Sedang,#3973AC
22,11,0,1255119,0.0000000000,Rendah,#B3CCE6
23,11,0,1182070,0.0000000000,Rendah,#B3CCE6
24,11,0,1204437,0.0000000000,Rendah,#B3CCE6
25,11,1,1342628,0.0000007448,Rendah,#B3CCE6
26,11,0,1003188,0.0000000000,Rendah,#B3CCE6
27,11,3,1001140,0.0000029966,Rendah,#B3CCE6
28,11,0,898130,0.0000000000,Rendah,#B3CCE6
29,11,1,1096701,0.0000009118,Rendah,#B3CCE6
30,11,0,291256,0.0000000000,Rendah,#B3CCE6
31,11,1,143840,0.0000069522,Sedang,#3973AC
32,11,0,880169,0.0000000000,Rendah,#B3CCE6
33,11,1,241423,0.0000041421,Rendah,#B3CCE6
34,11,0,203244,0.0000000000,Rendah,#B3CCE6
35,11,0,131216,0.0000000000,Rendah,#B3CCE6
36,11,1,177972,0.0000056189,Sedang,#3973AC
37,11,1,2918543,0.0000003426,Rendah,#B3CCE6
38,11,1,211225,0.0000047343,Sedang,#3973AC
39,11,19,557164,0.0000341013,Rendah,#FFB3B3
40,11,41,877121,0.0000467438,Rendah,#FFB3B3
41,11,15,699526,0.0000214431,Rendah,#FFB3B3
42,11,36,1047645,0.0000343628,Rendah,#FFB3B3
43,11,38,1167796,0.0000325399,Rendah,#FFB3B3
44,11,40,1587132,0.0000252027,Rendah,#FFB3B3
45,11,100,2637160,0.0000379196,Rendah,#FFB3B3
46,11,33,1047482,0.0000315041,Rendah,#FFB3B3
47,11,84,2471542,0.0000339869,Rendah,#FFB3B3
48,11,56,1622536,0.0000345139,Rendah,#FFB3B3
49,11,17,782676,0.0000217204,Rendah,#FFB3B3
50,11,19,689361,0.0000275618,Rendah,#FFB3B3
51,11,23,1182298,0.0000194536,Rendah,#FFB3B3
52,11,43,1650256,0.0000260566,Rendah,#FFB3B3
53,11,119,2321549,0.0000512589,Rendah,#FFB3B3
54,11,65,1136879,0.0000571741,Rendah,#FFB3B3
55,11,30,1274197,0.0000235442,Rendah,#FFB3B3
56,11,35,1060086,0.0000330162,Rendah,#FFB3B3
57,11,32,685490,0.0000466819,Rendah,#FFB3B3
58,11,15,636148,0.0000235794,Rendah,#FFB3B3
59,11,24,840327,0.0000285603,Rendah,#FFB3B3
60,11,46,1255119,0.0000366499,Rendah,#FFB3B3
61,11,33,1182070,0.0000279171,Rendah,#FFB3B3
62,11,0,1204437,0.0000000000,Rendah,#FFB3B3
63,11,81,1342628,0.0000603294,Rendah,#FFB3B3
64,11,11,1003188,0.0000109650,Rendah,#FFB3B3
65,11,10,1001140,0.0000099886,Rendah,#FFB3B3
66,11,33,898130,0.0000367430,Rendah,#FFB3B3
67,11,14,1096701,0.0000127656,Rendah,#FFB3B3
68,11,8,291256,0.0000274672,Rendah,#FFB3B3
69,11,38,143840,0.0002641824,Tinggi,#660000
70,11,172,880169,0.0001954170,Sedang,#FF1A1A
71,11,16,241423,0.0000662737,Rendah,#FFB3B3
72,11,10,203244,0.0000492019,Rendah,#FFB3B3
73,11,39,131216,0.0002972199,Tinggi,#660000
74,11,54,177972,0.0003034185,Tinggi,#660000
75,11,572,2918543,0.0001959882,Sedang,#FF1A1A
76,11,28,211225,0.0001325601,Sedang,#FF1A1A
77,11,2,557164,0.0000035896,Rendah,#D9FFCC
78,11,4,877121,0.0000045604,Rendah,#D9FFCC
79,11,0,699526,0.0000000000,Rendah,#D9FFCC
80,11,4,1047645,0.0000038181,Rendah,#D9FFCC
81,11,0,1167796,0.0000000000,Rendah,#D9FFCC
82,11,3,1587132,0.0000018902,Rendah,#D9FFCC
83,11,14,2637160,0.0000053087,Rendah,#D9FFCC
84,11,5,1047482,0.0000047734,Rendah,#D9FFCC
85,11,4,2471542,0.0000016184,Rendah,#D9FFCC
86,11,6,1622536,0.0000036979,Rendah,#D9FFCC
87,11,0,782676,0.0000000000,Rendah,#D9FFCC
88,11,1,689361,0.0000014506,Rendah,#D9FFCC
89,11,1,1182298,0.0000008458,Rendah,#D9FFCC
90,11,2,1650256,0.0000012119,Rendah,#D9FFCC
91,11,6,2321549,0.0000025845,Rendah,#D9FFCC
92,11,0,1136879,0.0000000000,Rendah,#D9FFCC
93,11,0,1274197,0.0000000000,Rendah,#D9FFCC
94,11,2,1060086,0.0000018866,Rendah,#D9FFCC
95,11,6,685490,0.0000087529,Rendah,#D9FFCC
96,11,2,636148,0.0000031439,Rendah,#D9FFCC
97,11,0,840327,0.0000000000,Rendah,#D9FFCC
98,11,4,1255119,0.0000031869,Rendah,#D9FFCC
99,11,7,1182070,0.0000059218,Rendah,#D9FFCC
100,11,0,1204437,0.0000000000,Rendah,#D9FFCC
101,11,2,1342628,0.0000014896,Rendah,#D9FFCC
102,11,0,1003188,0.0000000000,Rendah,#D9FFCC
103,11,0,1001140,0.0000000000,Rendah,#D9FFCC
104,11,1,898130,0.0000011134,Rendah,#D9FFCC
105,11,0,1096701,0.0000000000,Rendah,#D9FFCC
106,11,4,291256,0.0000137336,Rendah,#D9FFCC
107,11,7,143840,0.0000486652,Tinggi,#134D00
108,11,9,880169,0.0000102253,Rendah,#D9FFCC
109,11,3,241423,0.0000124263,Rendah,#D9FFCC
110,11,5,203244,0.0000246010,Sedang,#66FF33
111,11,1,131216,0.0000076210,Rendah,#D9FFCC
112,11,6,177972,0.0000337132,Tinggi,#134D00
113,11,136,2918543,0.0000465986,Tinggi,#134D00
114,11,1,211225,0.0000047343,Rendah,#D9FFCC
1,12,10,557164,0.0000179480,Sedang,#3973AC
2,12,4,877121,0.0000045604,Rendah,#B3CCE6
3,12,0,699526,0.0000000000,Rendah,#B3CCE6
4,12,1,1047645,0.0000009545,Rendah,#B3CCE6
5,12,0,1167796,0.0000000000,Rendah,#B3CCE6
6,12,0,1587132,0.0000000000,Rendah,#B3CCE6
7,12,0,2637160,0.0000000000,Rendah,#B3CCE6
8,12,1,1047482,0.0000009547,Rendah,#B3CCE6
9,12,0,2471542,0.0000000000,Rendah,#B3CCE6
10,12,0,1622536,0.0000000000,Rendah,#B3CCE6
11,12,0,782676,0.0000000000,Rendah,#B3CCE6
12,12,0,689361,0.0000000000,Rendah,#B3CCE6
13,12,1,1182298,0.0000008458,Rendah,#B3CCE6
14,12,2,1650256,0.0000012119,Rendah,#B3CCE6
15,12,0,2321549,0.0000000000,Rendah,#B3CCE6
16,12,0,1136879,0.0000000000,Rendah,#B3CCE6
17,12,3,1274197,0.0000023544,Rendah,#B3CCE6
18,12,0,1060086,0.0000000000,Rendah,#B3CCE6
19,12,11,685490,0.0000160469,Sedang,#3973AC
20,12,0,636148,0.0000000000,Rendah,#B3CCE6
21,12,40,840327,0.0000476005,Tinggi,#204060
22,12,0,1255119,0.0000000000,Rendah,#B3CCE6
23,12,3,1182070,0.0000025379,Rendah,#B3CCE6
24,12,2,1204437,0.0000016605,Rendah,#B3CCE6
25,12,0,1342628,0.0000000000,Rendah,#B3CCE6
26,12,2,1003188,0.0000019936,Rendah,#B3CCE6
27,12,0,1001140,0.0000000000,Rendah,#B3CCE6
28,12,0,898130,0.0000000000,Rendah,#B3CCE6
29,12,1,1096701,0.0000009118,Rendah,#B3CCE6
30,12,2,291256,0.0000068668,Rendah,#B3CCE6
31,12,0,143840,0.0000000000,Rendah,#B3CCE6
32,12,0,880169,0.0000000000,Rendah,#B3CCE6
33,12,6,241423,0.0000248526,Sedang,#3973AC
34,12,0,203244,0.0000000000,Rendah,#B3CCE6
35,12,0,131216,0.0000000000,Rendah,#B3CCE6
36,12,0,177972,0.0000000000,Rendah,#B3CCE6
37,12,67,2918543,0.0000229567,Sedang,#3973AC
38,12,0,211225,0.0000000000,Rendah,#B3CCE6
39,12,7,557164,0.0000125636,Rendah,#FFB3B3
40,12,20,877121,0.0000228019,Rendah,#FFB3B3
41,12,6,699526,0.0000085772,Rendah,#FFB3B3
42,12,19,1047645,0.0000181359,Rendah,#FFB3B3
43,12,11,1167796,0.0000094195,Rendah,#FFB3B3
44,12,25,1587132,0.0000157517,Rendah,#FFB3B3
45,12,61,2637160,0.0000231309,Rendah,#FFB3B3
46,12,10,1047482,0.0000095467,Rendah,#FFB3B3
47,12,36,2471542,0.0000145658,Rendah,#FFB3B3
48,12,18,1622536,0.0000110937,Rendah,#FFB3B3
49,12,11,782676,0.0000140543,Rendah,#FFB3B3
50,12,5,689361,0.0000072531,Rendah,#FFB3B3
51,12,5,1182298,0.0000042291,Rendah,#FFB3B3
52,12,16,1650256,0.0000096955,Rendah,#FFB3B3
53,12,59,2321549,0.0000254141,Rendah,#FFB3B3
54,12,19,1136879,0.0000167124,Rendah,#FFB3B3
55,12,30,1274197,0.0000235442,Rendah,#FFB3B3
56,12,6,1060086,0.0000056599,Rendah,#FFB3B3
57,12,16,685490,0.0000233410,Rendah,#FFB3B3
58,12,17,636148,0.0000267233,Rendah,#FFB3B3
59,12,8,840327,0.0000095201,Rendah,#FFB3B3
60,12,18,1255119,0.0000143413,Rendah,#FFB3B3
61,12,18,1182070,0.0000152275,Rendah,#FFB3B3
62,12,2,1204437,0.0000016605,Rendah,#FFB3B3
63,12,55,1342628,0.0000409644,Rendah,#FFB3B3
64,12,5,1003188,0.0000049841,Rendah,#FFB3B3
65,12,4,1001140,0.0000039954,Rendah,#FFB3B3
66,12,6,898130,0.0000066805,Rendah,#FFB3B3
67,12,7,1096701,0.0000063828,Rendah,#FFB3B3
68,12,5,291256,0.0000171670,Rendah,#FFB3B3
69,12,15,143840,0.0001042825,Sedang,#FF1A1A
70,12,86,880169,0.0000977085,Sedang,#FF1A1A
71,12,12,241423,0.0000497053,Rendah,#FFB3B3
72,12,4,203244,0.0000196808,Rendah,#FFB3B3
73,12,29,131216,0.0002210096,Tinggi,#660000
74,12,29,177972,0.0001629470,Tinggi,#660000
75,12,319,2918543,0.0001093011,Sedang,#FF1A1A
76,12,5,211225,0.0000236714,Rendah,#FFB3B3
77,12,4,557164,0.0000071792,Rendah,#D9FFCC
78,12,34,877121,0.0000387632,Tinggi,#134D00
79,12,0,699526,0.0000000000,Rendah,#D9FFCC
80,12,3,1047645,0.0000028636,Rendah,#D9FFCC
81,12,0,1167796,0.0000000000,Rendah,#D9FFCC
82,12,10,1587132,0.0000063007,Rendah,#D9FFCC
83,12,3,2637160,0.0000011376,Rendah,#D9FFCC
84,12,3,1047482,0.0000028640,Rendah,#D9FFCC
85,12,0,2471542,0.0000000000,Rendah,#D9FFCC
86,12,2,1622536,0.0000012326,Rendah,#D9FFCC
87,12,0,782676,0.0000000000,Rendah,#D9FFCC
88,12,0,689361,0.0000000000,Rendah,#D9FFCC
89,12,0,1182298,0.0000000000,Rendah,#D9FFCC
90,12,1,1650256,0.0000006060,Rendah,#D9FFCC
91,12,0,2321549,0.0000000000,Rendah,#D9FFCC
92,12,0,1136879,0.0000000000,Rendah,#D9FFCC
93,12,0,1274197,0.0000000000,Rendah,#D9FFCC
94,12,1,1060086,0.0000009433,Rendah,#D9FFCC
95,12,6,685490,0.0000087529,Rendah,#D9FFCC
96,12,8,636148,0.0000125757,Rendah,#D9FFCC
97,12,0,840327,0.0000000000,Rendah,#D9FFCC
98,12,1,1255119,0.0000007967,Rendah,#D9FFCC
99,12,2,1182070,0.0000016919,Rendah,#D9FFCC
100,12,0,1204437,0.0000000000,Rendah,#D9FFCC
101,12,0,1342628,0.0000000000,Rendah,#D9FFCC
102,12,0,1003188,0.0000000000,Rendah,#D9FFCC
103,12,1,1001140,0.0000009989,Rendah,#D9FFCC
104,12,0,898130,0.0000000000,Rendah,#D9FFCC
105,12,1,1096701,0.0000009118,Rendah,#D9FFCC
106,12,0,291256,0.0000000000,Rendah,#D9FFCC
107,12,5,143840,0.0000347608,Sedang,#66FF33
108,12,13,880169,0.0000147699,Rendah,#D9FFCC
109,12,0,241423,0.0000000000,Rendah,#D9FFCC
110,12,0,203244,0.0000000000,Rendah,#D9FFCC
111,12,4,131216,0.0000304841,Sedang,#66FF33
112,12,10,177972,0.0000561886,Tinggi,#134D00
113,12,69,2918543,0.0000236419,Sedang,#66FF33
114,12,0,211225,0.0000000000,Rendah,#D9FFCC
1,13,49,557164,0.0000879454,Sedang,#3973AC
2,13,52,877121,0.0000592849,Rendah,#B3CCE6
3,13,65,699526,0.0000929201,Sedang,#3973AC
4,13,47,1047645,0.0000448625,Rendah,#B3CCE6
5,13,61,1167796,0.0000522352,Rendah,#B3CCE6
6,13,60,1587132,0.0000378040,Rendah,#B3CCE6
7,13,51,2637160,0.0000193390,Rendah,#B3CCE6
8,13,37,1047482,0.0000353228,Rendah,#B3CCE6
9,13,17,2471542,0.0000068783,Rendah,#B3CCE6
10,13,46,1622536,0.0000283507,Rendah,#B3CCE6
11,13,25,782676,0.0000319417,Rendah,#B3CCE6
12,13,4,689361,0.0000058025,Rendah,#B3CCE6
13,13,14,1182298,0.0000118413,Rendah,#B3CCE6
14,13,32,1650256,0.0000193909,Rendah,#B3CCE6
15,13,38,2321549,0.0000163684,Rendah,#B3CCE6
16,13,22,1136879,0.0000193512,Rendah,#B3CCE6
17,13,33,1274197,0.0000258987,Rendah,#B3CCE6
18,13,39,1060086,0.0000367895,Rendah,#B3CCE6
19,13,25,685490,0.0000364703,Rendah,#B3CCE6
20,13,41,636148,0.0000644504,Sedang,#3973AC
21,13,33,840327,0.0000392704,Rendah,#B3CCE6
22,13,17,1255119,0.0000135445,Rendah,#B3CCE6
23,13,29,1182070,0.0000245332,Rendah,#B3CCE6
24,13,30,1204437,0.0000249079,Rendah,#B3CCE6
25,13,6,1342628,0.0000044688,Rendah,#B3CCE6
26,13,25,1003188,0.0000249206,Rendah,#B3CCE6
27,13,7,1001140,0.0000069920,Rendah,#B3CCE6
28,13,38,898130,0.0000423101,Rendah,#B3CCE6
29,13,40,1096701,0.0000364730,Rendah,#B3CCE6
30,13,0,291256,0.0000000000,Rendah,#B3CCE6
31,13,6,143840,0.0000417130,Rendah,#B3CCE6
32,13,55,880169,0.0000624880,Rendah,#B3CCE6
33,13,10,241423,0.0000414211,Rendah,#B3CCE6
34,13,5,203244,0.0000246010,Rendah,#B3CCE6
35,13,0,131216,0.0000000000,Rendah,#B3CCE6
36,13,34,177972,0.0001910413,Tinggi,#204060
37,13,85,2918543,0.0000291241,Rendah,#B3CCE6
38,13,14,211225,0.0000662800,Sedang,#3973AC
39,13,18,557164,0.0000323065,Rendah,#FFB3B3
40,13,59,877121,0.0000672655,Rendah,#FFB3B3
41,13,15,699526,0.0000214431,Rendah,#FFB3B3
42,13,101,1047645,0.0000964067,Rendah,#FFB3B3
43,13,45,1167796,0.0000385341,Rendah,#FFB3B3
44,13,73,1587132,0.0000459949,Rendah,#FFB3B3
45,13,140,2637160,0.0000530874,Rendah,#FFB3B3
46,13,58,1047482,0.0000553709,Rendah,#FFB3B3
47,13,111,2471542,0.0000449112,Rendah,#FFB3B3
48,13,60,1622536,0.0000369791,Rendah,#FFB3B3
49,13,20,782676,0.0000255534,Rendah,#FFB3B3
50,13,37,689361,0.0000536729,Rendah,#FFB3B3
51,13,22,1182298,0.0000186078,Rendah,#FFB3B3
52,13,64,1650256,0.0000387819,Rendah,#FFB3B3
53,13,120,2321549,0.0000516896,Rendah,#FFB3B3
54,13,67,1136879,0.0000589333,Rendah,#FFB3B3
55,13,60,1274197,0.0000470885,Rendah,#FFB3B3
56,13,40,1060086,0.0000377328,Rendah,#FFB3B3
57,13,30,685490,0.0000437643,Rendah,#FFB3B3
58,13,39,636148,0.0000613065,Rendah,#FFB3B3
59,13,36,840327,0.0000428405,Rendah,#FFB3B3
60,13,80,1255119,0.0000637390,Rendah,#FFB3B3
61,13,24,1182070,0.0000203034,Rendah,#FFB3B3
62,13,30,1204437,0.0000249079,Rendah,#FFB3B3
63,13,118,1342628,0.0000878873,Rendah,#FFB3B3
64,13,12,1003188,0.0000119619,Rendah,#FFB3B3
65,13,7,1001140,0.0000069920,Rendah,#FFB3B3
66,13,43,898130,0.0000478773,Rendah,#FFB3B3
67,13,15,1096701,0.0000136774,Rendah,#FFB3B3
68,13,49,291256,0.0001682369,Sedang,#FF1A1A
69,13,45,143840,0.0003128476,Tinggi,#660000
70,13,242,880169,0.0002749472,Tinggi,#660000
71,13,23,241423,0.0000952685,Rendah,#FFB3B3
72,13,38,203244,0.0001869674,Sedang,#FF1A1A
73,13,31,131216,0.0002362517,Tinggi,#660000
74,13,56,177972,0.0003146562,Tinggi,#660000
75,13,713,2918543,0.0002443000,Tinggi,#660000
76,13,45,211225,0.0002130430,Tinggi,#660000
77,13,2,557164,0.0000035896,Rendah,#D9FFCC
78,13,10,877121,0.0000114009,Rendah,#D9FFCC
79,13,9,699526,0.0000128659,Rendah,#D9FFCC
80,13,45,1047645,0.0000429535,Rendah,#D9FFCC
81,13,1,1167796,0.0000008563,Rendah,#D9FFCC
82,13,12,1587132,0.0000075608,Rendah,#D9FFCC
83,13,17,2637160,0.0000064463,Rendah,#D9FFCC
84,13,20,1047482,0.0000190934,Rendah,#D9FFCC
85,13,34,2471542,0.0000137566,Rendah,#D9FFCC
86,13,18,1622536,0.0000110937,Rendah,#D9FFCC
87,13,1,782676,0.0000012777,Rendah,#D9FFCC
88,13,0,689361,0.0000000000,Rendah,#D9FFCC
89,13,3,1182298,0.0000025374,Rendah,#D9FFCC
90,13,3,1650256,0.0000018179,Rendah,#D9FFCC
91,13,54,2321549,0.0000232603,Rendah,#D9FFCC
92,13,15,1136879,0.0000131940,Rendah,#D9FFCC
93,13,0,1274197,0.0000000000,Rendah,#D9FFCC
94,13,5,1060086,0.0000047166,Rendah,#D9FFCC
95,13,6,685490,0.0000087529,Rendah,#D9FFCC
96,13,20,636148,0.0000314392,Rendah,#D9FFCC
97,13,2,840327,0.0000023800,Rendah,#D9FFCC
98,13,16,1255119,0.0000127478,Rendah,#D9FFCC
99,13,5,1182070,0.0000042299,Rendah,#D9FFCC
100,13,6,1204437,0.0000049816,Rendah,#D9FFCC
101,13,5,1342628,0.0000037240,Rendah,#D9FFCC
102,13,5,1003188,0.0000049841,Rendah,#D9FFCC
103,13,1,1001140,0.0000009989,Rendah,#D9FFCC
104,13,11,898130,0.0000122477,Rendah,#D9FFCC
105,13,2,1096701,0.0000018237,Rendah,#D9FFCC
106,13,10,291256,0.0000343341,Rendah,#D9FFCC
107,13,12,143840,0.0000834260,Sedang,#66FF33
108,13,43,880169,0.0000488543,Rendah,#D9FFCC
109,13,2,241423,0.0000082842,Rendah,#D9FFCC
110,13,13,203244,0.0000639625,Rendah,#D9FFCC
111,13,13,131216,0.0000990733,Sedang,#66FF33
112,13,35,177972,0.0001966601,Tinggi,#134D00
113,13,114,2918543,0.0000390606,Rendah,#D9FFCC
114,13,2,211225,0.0000094686,Rendah,#D9FFCC
1,14,24,557164,0.0000430753,Rendah,#E0E0EB
2,14,32,877121,0.0000364830,Rendah,#E0E0EB
3,14,35,699526,0.0000500339,Rendah,#E0E0EB
4,14,32,1047645,0.0000305447,Rendah,#E0E0EB
5,14,23,1167796,0.0000196952,Rendah,#E0E0EB
6,14,42,1587132,0.0000264628,Rendah,#E0E0EB
7,14,42,2637160,0.0000159262,Rendah,#E0E0EB
8,14,29,1047482,0.0000276854,Rendah,#E0E0EB
9,14,39,2471542,0.0000157796,Rendah,#E0E0EB
